tweet,label
649,"@ThomasMoyes7 @macscott382 A Russian bot? That has been critical of Putin's actions in Crimea, Donbas & Ukrain and essentially called him a war criminal? 

Sounds likely."
650,@olgatokariuk They’re supplying more weapons to Ukrain for massive destruction. I can see NATO is gaining weight on this war. While they paint Putin black in public.  Killing is bad. But when it’s comes to kill or be killed. I stand with Putin in this battle.
651,"@un825 @noclador @Bundeskanzler Last time I checked Europe is suffering because of Putin's war? And regarding those tanks... They are more than 10 years in the open. Probably demiltarised. Than if ukrain would get them.. they need traning , maintenance and spare parts... So don't think they help"
652,"@dinahgirl88 @ianbremmer Ok, Putin contributed one horrific war in Cechnia, one invasion and occupation of Georgia, one murderous campaign to help prop up Assad and two invasions of Ukrain. Now your turn."
653,@beachvetlbc @Ukrostap Maybe there is no evidence that rusians INVADE the Ukrain... Putin still denies IT is war ...
654,@MinPres Maybe it's time to wake up. Putin wil not stop until he has what he wants. We already are at war with Russia. After Ukrain he wil go for Polland or another state. It's time to act and defend human rights
655,"I understand the US has reservations about entering another war.  However, we cannot allow Putin to destroy Ukrain torture then murder innocent civilians. Time we allow Ukraine 🇺🇦 NATO enterence and the protections NATO. 3rd country we seen him try to destroy! Never again!"
656,"@robbiekane74 @Europarl_EN 🙏🙏💔💔… GOD BLESS HER AND THE OTHER Beautiful souls That Have Gone Home Too Early, Putin Is NOTHING BUT A MURDER! This Isn’t a War, This is Slaughtering, Rapping, and Everything eles that comes with it!!…. I Wish The Whole World Could Have Peace! We Stand With UKRAIN.🌷🇬🇧"
657,@DefenceU Ukrain use NETWORK. Super Who win the war 👍Sosial Media Kiss to PUTIN
658,"@IndiaToday @IndiaTodayFLASH @gauravcsawant Brutal n horrific war crimes being committed by psychopath n cowardice  Putin against civilization, against humanity, against Ukrain, if NATO still need proof to act..How many more death of innocence will wake.up world leaders. Now world should end Putin regime n war"
659,@AP Given jobs and businesses destroyed by the Biden admin pandemic policies it’s hard to give credit to someone when all they are doing is allowing what they destroyed to rebuild itself. It will be like Putin taking credit for Ukrain rebuilding once the war is over.
660,"@Strandjunker The UKRAIN    is   NOT in the NATO   !!!!!!!!!!!

To ""act"" means . . PUTIN can start a NUCLEAR  WAR !!!"
661,"@MinPres Agreed. Why did Ukrain set up ambushes despite the fact that Putin promised to draw back Russian troops which they effectively did? So unaware of the Ukrainian ambushes, Russian militaries died that has led to these shooting of Ukrainian civilians? Stop this war as soon as possib"
662,@nexta_tv Kiril is not a priest. He supported war in Ukrain by Russian armed forces. He has no moral background at all and working as a Putin's puppet.
663,"https://t.co/tUlcUlSQC6

UKRAIN GENOCIDE : ALAS THE ONLY RESULT POSSIBLE WITH PSYCHO PUTIN'S NAZI KADIROV AND WAGNER WAR CRIMINALS !!!!"
664,The only war the world need is against misinformed Putin pushing him out of Rusia. Africa must learn from this Ukrain invasion. The mentality of maandamano (demos) and a few guns into the bush should remain in history. Economic block are forged for the elitist? We have oil/gas?
665,"@jack_bio @Solvina @KeirGiles Ukrainians were also begging them for eight years. It was crystal clear after Crimea and the war in Donbas that Putin will never stop. A year ago he wrote this crazy article about ""Ukrain is not even the real country"" and nothing was done to prevent the invasion. And here we are."
666,"@sentdefender I just hope Ukrain keep kicking Russia's ass coz that the only way this war will end is if Russia gets it's costing them too much to be in it, or someone replace Putin."
667,Every single soldier of the Russian army in Ukrain has to go through investigation and trial as war alledged war criminal. Every single of Putin's army officials has to be declared one in Haage. #GenocideOfUkrainians
668,@AliVelshi How full scale world war 3 ? And the way things are going by mid term with GOP in power all the help that Putin needs will be given to him and Ukrain will be forgotten Please read history
669,"Russians are executing the civil people in Ukrain and getting away with it like World War 2, it's about time harder hits on Russia, Putin wont stop before all civil Ukrains are broken or shot/killed!!!"
670,"@nytimes @cnnbrk @NBCNews @SkyNews 
WAR CRIMES BY PUTIN IN UKRAIN, and BIDEN, UK are SILENT

EXCELLENT 

LIKE 75 YEARS HAVE NOT GONE BY

US, UK, FRENCH, GERMANY LEADERS - ALL COWARDS https://t.co/3xjevbHbHE"
671,@icryaboutlife @drsachinm @Andy_Scollick In one Side you r sending weapons to Ukrain to fight against Russia this way you can stop the war ...through Sanction you r only oppressing Russian people not Putin ..your game is how to replace Putin ...
672,@IAPonomarenko Ukrain is a never a threat to Russia. It's a films story concocted by war monger Putin.Commies always believe in violence. Ukrain is a tough nut to Crack. Russian are clueless. Russian people should revolt agaist fascist Putin.
673,"@MSNBC She can drive Putin to the war criminal  international court ?  We are watching him destroying living things, even innocent civilians in Ukrain. Too many clear evidences are on TV or News air."
674,"@winstonfurlong @Acosta And if Trump were president as he was elected, this war would not be happening. The Democrats who rigged the election are to blame for the thousands of deaths in Ukrain. Not just Putin, but the Democrats!!"
675,"UKRAIN YOU ARE A GREAT COUNTRY YOU WILL WIN NOMATTER WHAT 
YOU HAVE MY SUPPORT AM A ZAMBIAN 
putin you started the war you can end it before its too late"
676,"@SallyMayweather There is no WW3.  By the way, Putin started the invasion of Ukrain...so you are for doing nothing?  The economy is not crashed either.  The world had a Pandemic and all economies were hit, not just the US.  Bet you think you won the war on Christmas also"
677,@ryan95cp @dpeleschuk @IntelCrab Not happening. Ample evidence Biden knew @ invasion & did not inform Ukraine ( China yes- open source). Biden also stated in Bruseels that he knows sanctions won't deter- they are not meant to & war will be ongoing. He taunts Putin & Putin blasts Ukrain.China profits.Biden laughs
678,"@windriderz49 @DavidG314526 @njhm100 @lapatina_ @mpalinchak @RemindMe_OfThis Nope. Putin is a ruthless dictator, on a border of being criminal. 
But that does not explain the Ukrain war. Not even close."
679,@lapatina_ War its not a party its ugly and mercy less check what is the history of Ukraine unbelievable how they distroyed city's Now the table turned on them and the American are behind the idea let's them help your people who are dieing in unbelievable number Putin Russia Will win Ukrain
680,"Ukrain war : daily russia sends few missiles
Ukraine president gives 2 speeches
US calls names on Putin."
681,@CdeNMaswerasei @RT_com @KremlinRussia_E What’s your rational for supporting Putin’s invasion of Ukraine  or at least seems so from my laymen’s view on the war ? or doesn’t the people of Ukrain have a right to self determination & defending self from the invaders?
682,"@AntonDykyi @JuliaDavisNews ""Embellishing"" wasn't my intent--I'm pro-Ukrainian, who isn't west of Ukrain??  But I hope you are wrong, or else if Putin really has overwhelming and enduring public support it will be a long war."
683,"@thehill putin wishes all nations to fear him. Gives him pleasure and mythical power. His army in tatters and humiliated in a war most Russian people did not want. All the Russian assets frozen should aid in rebuilding of Ukrain. We don't need russia.

He now belongs to the loser club."
684,"@MarkHitchin5 @mission_russian Well, Putin said he doesn't want US weapon near the border of Russia. This is the reason why there is a war in Ukrain. And yet people still didn't learn the lesson...Are you dumb or what?"
685,"@antiputler_news Beware of this guy, he just talks a lot, he is a pathological liar, using the war in Ukrain solely for propaganda in internal politics. His government has imposed NO sanctions on Russia nor helped refugees. It is only polish society helping. He is probably Putin’s agent…"
686,"Clear that they do not bother for ukrain but usa want destruction of russia. Zeolensky is also trying to act smarter than he  is but Putin is smarter than any leader in world.
Zelensky is thinking that media war is everything and let their people die."
687,"@J_B_E__Zorg War crimes.
Stop négociation with putin (no more capital letter for this fellow).
Provide Ukrain with more weapons and let's make sure Russians are badly defeated and kicked out harshly.
Then let's judge all of them!
Fare and square."
688,Ukrain war: I've never been happy for a burning military vehicle as when I see Putin's tanks burned to ashes; I always helped& felt sorry for any human who fell down but when I see an aggressive Putin’s  monster lying on the ground in ukraine land mean to say  burn in hell
689,@olgatokariuk Ukrain must not surrender to Putin. Putin misjudged Ukrain's strength. Now he is desperate to finish war but he is aimless. Putin may opt to more destruction out of frustration. As leader Zelensky is a clear winner over Putin.
690,"@RussianEmbassy @Russia @mfa_russia @Culture_RF @RusArtCulture @RusHeritageUK @RSGovUK @RussCultureClub @HISTORY @GuardianBooks @RSLiterature 'we' don't hate Russians.
We hate Putin and people like you who think the war with Ukrain is any good at all.

Fuck you."
691,@whotookAllUNs @khaara_gyaan @Life_w_no_rules @Dhriyamana @AwesomeAbhinash @indradeepkhan Putin called Modi after Ukrain war. What's your point?
692,"@ResisterForever @POTUS In a Joe biden diplomacy whole country is suffering from crisis for everythings.
15% more crude oil 🛢 purchasing European🇪🇺 country in heavy sanctions days. Can you explain this why. War is not between Ukrain and Russia. The war is between putin and joe biden #Warzone"
693,@abunin How can you justify a war on democratic nation with these poor tricks. Simple thing is Putin invaded on territorial integrity & sovereignty of Democratic #Ukrain and if any Russian have guts should be show your govt.
694,"The way #Putin's war against #Ukrain will conclude will act as an incentive or a deterrence to #China #XijinPing's war against #Taiwan. 

https://t.co/yegENZdX86"
